Trial_num,image_path,ground_truth,image_name,demos.thisRepN,demos.thisTrialN,demos.thisN,demos.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,block1_rep2.thisRepN,block1_rep2.thisTrialN,block1_rep2.thisN,block1_rep2.thisIndex,block2_rep.thisRepN,block2_rep.thisTrialN,block2_rep.thisN,block2_rep.thisIndex,text_3.started,text_3.stopped,text_4.started,text_4.stopped,text.started,text.stopped,trail_num.started,trail_num.stopped,image_6.started,image_6.stopped,Judgement.keys,Judgement.rt,Judgement.started,Judgement.stopped,text_19.started,text_19.stopped,text_12.started,text_12.stopped,image.started,image.stopped,text_2.started,text_2.stopped,text_13.started,text_13.stopped,text_16.started,text_16.stopped,participant,session,date,expName,psychopyVersion,frameRate
Demo 1,demo/Demo_IMG_0974.jpg,demo,Demo_IMG_0974.jpg,0,0,0,0,,,,,,,,,,,,,,,,,24.66029995,None,29.87807892,None,42.91625184,None,45.71600266,None,47.08311151,None,1,6.096509408,48.16798986,None,48.16798986,None,,,,,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Demo 2,demo/Demo_IMG_1024.jpg,demo,Demo_IMG_1024.jpg,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,54.28672476,None,55.65240553,None,1,2.143164808,56.76933377,None,56.76933377,None,,,,,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Demo 3,demo/Demo_seed_80003.png,demo,Demo_seed_80003.png,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,58.9372941,None,60.28815927,None,1,3.251501005,61.42093381,None,61.42093381,None,,,,,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 1,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0022.jpg,1,Group1_IMG_0022.jpg,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,108.7202092,None,,,1,0.846182752,111.1863169,None,111.1863169,None,65.18857697,None,110.0526116,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 2,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0386.jpg,0,encoded_Group2_IMG_0386.jpg,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,112.0533867,None,,,0,3.319090899,114.5213434,None,114.5213434,None,,,113.3549339,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 3,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_9704.jpg,1,Group1_IMG_9704.jpg,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,117.8728016,None,,,1,0.892643247,120.3398577,None,120.3398577,None,,,119.1900063,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 4,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0406.jpg,1,Group1_IMG_0406.jpg,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,121.2603242,None,,,1,2.219977345,123.7405223,None,123.7405223,None,,,122.572965,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 5,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0364.jpg,0,encoded_Group2_IMG_0364.jpg,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,125.9910117,None,,,0,1.323965195,128.4765343,None,128.4765343,None,,,127.2910395,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 6,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0407.jpg,0,encoded_Group2_IMG_0407.jpg,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,129.8252387,None,,,1,1.37091525,132.3095589,None,132.3095589,None,,,131.1429373,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 7,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0428.jpg,1,Group1_IMG_0428.jpg,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,133.7103985,None,,,1,1.06336028,136.177139,None,136.177139,None,,,135.0100776,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 8,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0474.jpg,0,encoded_Group2_IMG_0474.jpg,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,137.261377,None,,,0,1.047789902,139.7287381,None,139.7287381,None,,,138.5790819,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 9,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_1506.jpg,0,encoded_Group2_IMG_1506.jpg,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,140.7953714,None,,,0,2.99227465,143.2642244,None,143.2642244,None,,,142.1123343,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 10,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_9789.jpg,1,Group1_IMG_9789.jpg,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,146.2803386,None,,,1,1.562461686,148.7660485,None,148.7660485,None,,,147.5977945,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 11,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_9778.jpg,1,Group1_IMG_9778.jpg,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,150.3486874,None,,,1,0.326735926,152.8337623,None,152.8337623,None,,,151.6822002,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 12,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_9813.jpg,1,Group1_IMG_9813.jpg,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,153.1839474,None,,,1,1.630211186,155.6502898,None,155.6502898,None,,,154.4831506,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 13,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0516.jpg,1,Group1_IMG_0516.jpg,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,157.3008541,None,,,0,0.53586581,159.7846346,None,159.7846346,None,,,158.6022659,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 14,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0038.jpg,0,encoded_Group2_IMG_0038.jpg,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,160.3516324,None,,,0,1.300635941,162.8197839,None,162.8197839,None,,,161.668641,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 15,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_5984.jpg,1,Group1_IMG_5984.jpg,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,164.1374255,None,,,1,1.452112573,166.6203251,None,166.6203251,None,,,165.453174,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 16,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0383.jpg,1,Group1_IMG_0383.jpg,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,168.1053156,None,,,1,1.236259619,170.5882378,None,170.5882378,None,,,169.4210988,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 17,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0456.jpg,0,encoded_Group2_IMG_0456.jpg,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,171.8551342,None,,,1,0.619911877,174.3405889,None,174.3405889,None,,,173.1733966,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 18,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_8390.jpg,0,encoded_Group2_IMG_8390.jpg,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,174.9895935,None,,,0,0.255632903,177.4568979,None,177.4568979,None,,,176.289853,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 19,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0011.jpg,1,Group1_IMG_0011.jpg,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,177.7416092,None,,,0,0.719907712,180.2245928,None,180.2245928,None,,,179.0585629,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 20,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0328.jpg,0,encoded_Group2_IMG_0328.jpg,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,180.9752385,None,,,1,0.869970377,183.4425303,None,183.4425303,None,,,182.2750651,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 21,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0163.jpg,0,encoded_Group2_IMG_0163.jpg,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,184.3438864,None,,,1,1.12588463,186.826615,None,186.826615,None,,,185.6594233,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 22,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_9862.jpg,1,Group1_IMG_9862.jpg,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,187.9781295,None,,,0,0.588187165,190.444322,None,190.444322,None,,,189.2784025,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 23,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0296.jpg,0,encoded_Group2_IMG_0296.jpg,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,191.0618533,None,,,1,0.591358015,193.5291415,None,193.5291415,None,,,192.361041,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 24,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0503.jpg,0,encoded_Group2_IMG_0503.jpg,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,194.1469585,None,,,0,1.155368823,196.6291323,None,196.6291323,None,,,195.4624798,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 25,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_9804.jpg,0,encoded_Group2_IMG_9804.jpg,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,197.8146746,None,,,0,1.272346812,200.2641536,None,200.2641536,None,,,199.0980621,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 26,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0391.jpg,1,Group1_IMG_0391.jpg,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,201.5645801,None,,,1,0.495500676,204.0330113,None,204.0330113,None,,,202.8659746,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 27,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_3584.jpg,0,encoded_Group2_IMG_3584.jpg,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,204.5485694,None,,,1,4.776992452,206.9995061,None,206.9995061,None,,,205.8322384,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 28,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0434.jpg,0,encoded_Group2_IMG_0434.jpg,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,211.8009419,None,,,0,2.396278984,214.2522215,None,214.2522215,None,,,213.0857687,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 29,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_9575.jpg,0,encoded_Group2_IMG_9575.jpg,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,216.6689666,None,,,1,0.694788587,219.1377105,None,219.1377105,None,,,217.9705715,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 30,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_1025.jpg,0,encoded_Group2_IMG_1025.jpg,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,219.8539192,None,,,0,3.999657982,222.3208485,None,222.3208485,None,,,221.1537197,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 31,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0502.jpg,1,Group1_IMG_0502.jpg,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,226.3387924,None,,,0,2.384945967,228.8075556,None,228.8075556,None,,,227.6389506,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 32,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0182.jpg,1,Group1_IMG_0182.jpg,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,231.2235567,None,,,1,0.396144124,233.6923724,None,233.6923724,None,,,232.5571669,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 33,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_2728.jpg,0,encoded_Group2_IMG_2728.jpg,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,234.108092,None,,,1,0.593846313,236.5586522,None,236.5586522,None,,,235.3914904,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 34,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_4867.jpg,0,encoded_Group2_IMG_4867.jpg,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,237.174695,None,,,1,1.843797061,239.6607014,None,239.6607014,None,,,238.4767129,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 35,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_9894.jpg,1,Group1_IMG_9894.jpg,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,241.527717,None,,,0,1.348395407,244.0120997,None,244.0120997,None,,,242.828281,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 36,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0444.jpg,0,encoded_Group2_IMG_0444.jpg,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,245.3781409,None,,,0,0.442659508,247.82983,None,247.82983,None,,,246.6616941,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
